Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL2375433,0,O=C(O)COc1ccc(CC(c2nc3ccccc3[nH]2)S(=O)(=O)Nc2ccc(F)cc2)cc1O,Ki,=,162000,nM,CHEMBL2378243,Inhibition of PTP1B (unknown origin)-mediated pNPP hydrolysis to 4-nitrophenol after 60 mins by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2375266,1,Scientific Literature,Bioorg Med Chem Lett,2013,None
CHEMBL2375463,1,CC1(C)CC[C@@]23CC[C@]4(C)[C@@](OC2=O)([C@@H]3C1)[C@@H](O)C[C@@H]1[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)[C@@H]2CC[C@]14C,IC50,,,,CHEMBL2378248,Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2375238,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL128830,0,CCCCCCOc1ccc(NC2=C(Cl)C(=O)c3cccnc3C2=O)cc1,IC50,>,10000,nM,CHEMBL756368,Inhibitory Activity against Recombinant Human PTP1,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1134280,1,Scientific Literature,J Med Chem,2001,None
CHEMBL4786486,2,O=C(Nc1ccc(-c2ccccc2)cc1)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,IC50,=,21740,nM,CHEMBL4773299,Inhibition of recombinant human PTP1B using pNPP as substrate measured after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4765409,1,Scientific Literature,Eur J Med Chem,2020,None
CHEMBL4781365,0,O=C1C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CO1,IC50,=,5140,nM,CHEMBL4773309,Inhibition of recombinant human PTP1B (1 to 322 residues) expressed in Escherichia coli using IR5 (1142 to 1153,,,,,,,,,,,,,,
CHEMBL107672,1,COC(=O)c1c(O)cccc1OCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(C(=O)O)c1)NC(=O)OC(C)(C)C,Ki,=,2100,nM,CHEMBL771820,Inhibition of Protein-tyrosine phosphatase 1B (PTP1B),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1145874,1,Scientific Literature,Bioorg Med Chem Lett,2003,None
CHEMBL2396718,2,CCCNC(=O)COc1ccc(-c2oc3cc(O)c(C(=O)O)cc3c2C#Cc2cccc(Cl)c2)cc1,IC50,=,1700,nM,CHEMBL2401202,Inhibition of recombinant PTP1B (unknown origin) using pNPP as substrate by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2396532,1,Scientific Literature,J Med Chem,2013,None
CHEMBL297064,1,C/C1=C/CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]2c2ccc(cc2C=O)C[C@@H](O)CC1,Selectivity,>,30,uM,CHEMBL768530,Selectivity against protein tyrosine phosphatase 1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1148233,1,Scientific Literature,Bioorg Med Chem Lett,2004,None
CHEMBL4513341,2,Cc1ccc(Oc2ccc(-c3cnc(-c4cc(O)c(O)c(Br)c4Br)o3)cc2)cc1,IC50,=,870,nM,CHEMBL4401102,Inhibition of GST-fused PTP1B catalytic domain (1 to 321 residues) (unknown origin) expressed in Escherichia coli using pNPP as substrate measured after 30 mins by spectrophotometric method,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4400525,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL370307,2,COc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)cc1OC,IC50,=,120,nM,CHEMBL768926,In vitro inhibitory activity against human recombinant protein tyrosine phosphatase 1b (PTP1B),B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1132993,1,Scientific Literature,J Med Chem,2000,None
CHEMBL1935340,0,O=C(O)CCN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)SC1=S,IC50,=,6580,nM,CHEMBL4321449,Inhibition of PTP1B (unknown origin) using pNPP as substrate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4316629,1,Scientific Literature,Bioorg Med Chem Lett,2019,None
CHEMBL1935346,2,O=C(O)CCCCCN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2Cl)SC1=S,IC50,=,1350,nM,CHEMBL4321449,Inhibition of PTP1B (unknown origin) using pNPP as substrate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4316629,1,Scientific Literature,Bioorg Med Chem Lett,2019,None
CHEMBL2153201,2,COc1ccccc1-c1nn(-c2ccccc2)cc1/C=C1\SC(=S)N([C@H](Cc2ccccc2)C(=O)O)C1=O,IC50,=,6300,nM,CHEMBL4321449,Inhibition of PTP1B (unknown origin) using pNPP as substrate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4316629,1,Scientific Literature,Bioorg Med Chem Lett,2019,None
CHEMBL1935344,2,O=C(O)CCCCN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2Cl)SC1=S,TDI,,,,CHEMBL4321452,Time dependent inhibition of PTP1B (unknown origin) using pNPP as substrate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4316629,1,Scientific Literature,Bioorg Med Chem Lett,2019,None
CHEMBL56976,0,COc1ccc(C(=O)C(=O)O)cc1,IC50,=,150000,nM,CHEMBL770117,Inhibitory activity against Yersinia Protein-tyrosine phosphatase 1B,B,BAO_0000357,single protein format,Yersinia enterocolitica,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1133876,1,Scientific Literature,Bioorg Med Chem Lett,2001,None
CHEMBL132160,0,O=C1C(Cl)=C(Cl)C(=O)c2ncccc21,IC50,>,10000,nM,CHEMBL756368,Inhibitory Activity against Recombinant Human PTP1,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1134280,1,Scientific Literature,J Med Chem,2001,None
CHEMBL443398,2,Cc1ccc(CC(NC(=O)CCCC[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1,IC50,=,650,nM,CHEMBL963010,Inhibition of PTP1B by pNPP assay,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1151785,1,Scientific Literature,Bioorg Med Chem,2008,None
CHEMBL502586,2,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,=,4580,nM,CHEMBL963010,Inhibition of PTP1B by pNPP assay,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1151785,1,Scientific Literature,Bioorg Med Chem,2008,None
CHEMBL136867,0,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCN(CCc1ccccn1)C2,Ki,=,12000,nM,CHEMBL772648,Inhibition of human recombinant Protein-tyrosine phosphatase 1B.,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1135823,1,Scientific Literature,J Med Chem,2002,None
CHEMBL503669,2,CC1(C)CC[C@]2(CCCCC(=O)N[C@H](Cc3ccccc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,=,740,nM,CHEMBL963010,Inhibition of PTP1B by pNPP assay,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1151785,1,Scientific Literature,Bioorg Med Chem,2008,None
CHEMBL382601,0,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)/C=C/c1coc2ccccc12.N,IC50,=,24900,nM,CHEMBL869484,Inhibition of PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1139672,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL380878,0,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)CCc1coc2ccccc12.N,IC50,=,36700,nM,CHEMBL869484,Inhibition of PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1139672,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL379696,0,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)CCOc1ccccc1.N,IC50,=,83600,nM,CHEMBL869484,Inhibition of PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1139672,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL205565,0,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)NCc1ccccc1.N,IC50,=,164000,nM,CHEMBL869484,Inhibition of PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1139672,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL206245,0,CC(C)COC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OC(C)(C)C,IC50,=,16700,nM,CHEMBL869484,Inhibition of PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1139672,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL204336,0,CNC(=O)[C@H](Cc1ccc(NS(=O)(=O)O)cc1)NC(=O)OC(C)(C)C,IC50,=,39600,nM,CHEMBL869484,Inhibition of PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1139672,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL4473987,2,CCCCCCCCCCCCc1ccc(NC(=O)C(=O)N2C[C@@H](Oc3ccc(/C=C/S(=O)(=O)OCC)cc3)[C@H](Oc3ccc(CCS(=O)(=O)OCC)cc3)C2)cc1,Activity,=,308,%,CHEMBL4423540,Inhibition of PTP1B in human HepG2 cells assessed as increase in IRbeta phosphorylation at 5 uM preincubated for 1 hrs followed by insulin addition and measured after 15 mins by chemiluminescence method relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4422631,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307718
CHEMBL121,0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,IC50,=,400000,nM,CHEMBL1038652,Inhibition of PTP1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1154176,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL595,0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,IC50,=,220000,nM,CHEMBL1038652,Inhibition of PTP1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1154176,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL572800,1,O=C1NC(=O)/C(=C/c2cc(Br)ccc2OCc2ccc(C(F)(F)F)cc2)S1,IC50,=,8000,nM,CHEMBL1038652,Inhibition of PTP1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1154176,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL582968,0,O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(F)cc3)cc2)S1,IC50,=,68000,nM,CHEMBL1038652,Inhibition of PTP1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1154176,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL397415,2,Cc1ccccc1NC(=O)N1CCC(CNc2cccc(-c3sc(C(=O)O)c(OCC(=O)O)c3Br)c2)CC1,Ki,=,3,nM,CHEMBL896126,Inhibition of human recombinant PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1148776,1,Scientific Literature,J Med Chem,2007,None
CHEMBL390244,2,O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCN(S(=O)(=O)Cc4cccc(Cl)c4)CC3)c2)c1Br,Ki,=,10,nM,CHEMBL896126,Inhibition of human recombinant PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1148776,1,Scientific Literature,J Med Chem,2007,None
CHEMBL230643,2,O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCN(S(=O)(=O)Cc4ccc(Cl)cc4)CC3)c2)c1Br,Ki,=,38,nM,CHEMBL896126,Inhibition of human recombinant PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1148776,1,Scientific Literature,J Med Chem,2007,None
CHEMBL243730,0,COC(=O)Nc1cccc(-c2sc(C(=O)O)c(OCC(=O)O)c2Br)c1,Ki,=,2000,nM,CHEMBL896126,Inhibition of human recombinant PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1148776,1,Scientific Literature,J Med Chem,2007,None
CHEMBL397254,0,O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC(=O)c3ccccc3)c2)c1Br,Ki,=,2100,nM,CHEMBL896126,Inhibition of human recombinant PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1148776,1,Scientific Literature,J Med Chem,2007,None
CHEMBL4475724,2,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2ccc3cc(OCc4ccc(Br)cc4)ccc3c2)SC1=S,IC50,=,360,nM,CHEMBL4348781,Inhibition of human recombinant GST-tagged PTP1B expressed in Escherichia coli BL21 (DE3) using pNPP as substrate measured for 2 mins by colorimetric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4346701,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4445382,2,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2cccc(OCc3ccc(Br)cc3)c2)SC1=S,Inhibition,,,%,CHEMBL4348782,Inhibition of human recombinant GST-tagged PTP1B expressed in Escherichia coli BL21 (DE3) using pNPP as substrate at 20 ug/ml measured for 2 mins by colorimetric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4346701,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4535547,2,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2ccc3cc(OCc4cccc(Cl)c4)ccc3c2)SC1=S,Activity,,,,CHEMBL4348781,Inhibition of human recombinant GST-tagged PTP1B expressed in Escherichia coli BL21 (DE3) using pNPP as substrate measured for 2 mins by colorimetric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4346701,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4638367,2,Oc1ccc([C@@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4O)cc3[C@H]2c2cc(O)cc(O)c2O)cc1,Ki,=,920,nM,CHEMBL4604334,Inhibition of PTP1B (unknown origin) assessed as decrease in p-nitrophenolate formation using using pNPP as substrate by Dixon plot analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4602658,1,Scientific Literature,J Nat Prod,2020,None
CHEMBL4649674,3,COc1cc(/C=C/C(=O)O[C@H]2[C@H](Oc3c(O)cc(O)cc3/C=C/c3ccc(O)cc3)O[C@H](CO)[C@@H](O)[C@@H]2O)ccc1O,Ki,,,,CHEMBL4604334,Inhibition of PTP1B (unknown origin) assessed as decrease in p-nitrophenolate formation using using pNPP as substrate by Dixon plot analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4602658,1,Scientific Literature,J Nat Prod,2020,None
CHEMBL2373418,1,CC(C)CC(=O)OC[C@H]1C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)O)C2CC[C@@H]1C3,IC50,=,7100,nM,CHEMBL854190,Inhibition of human recombinant PTP1B,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1148666,1,Scientific Literature,Bioorg Med Chem Lett,2006,None
CHEMBL99776,0,Nc1nc(N)c2nc(CN3CCOCC3)nnc2n1,IC50,=,24000,nM,CHEMBL771833,Inhibition of Protein-tyrosine phosphatase 1B in 300 nM DTT,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1136184,1,Scientific Literature,Bioorg Med Chem Lett,2003,None
CHEMBL1208973,3,O=c1cc(-c2ccc(O)cc2)oc2c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c(O)cc(O)c12,IC50,=,9600,nM,CHEMBL3587908,Inhibition of human recombinant PTP1B using p-NPP as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins by microplate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3585252,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL515252,3,O=c1c(-c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Ki,=,4600,nM,CHEMBL3587976,Mixed-competitive inhibition of human recombinant PTP1B using p-NPP as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins by Lineweaver-Burk/Dixon plot analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3585252,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL331720,0,COC(=O)/C=C\c1cccc(C(F)(F)P(=O)(O)O)c1.N.N,Inhibition,=,23,%,CHEMBL771835,Compound was evaluated for its percent Inhibition of protein-tyrosine phosphatase 1B (PTP1B) at the concentration of 50 uM,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1134993,1,Scientific Literature,Bioorg Med Chem Lett,2002,None
CHEMBL236216,1,O=C(O)COc1c(O)cc(-c2cccc(C(F)(F)F)c2)cc1OCc1ccccc1,IC50,=,2200,nM,CHEMBL899399,Inhibition of PTP1B after 10 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1137434,1,Scientific Literature,Bioorg Med Chem Lett,2007,None
CHEMBL236215,1,O=C(O)COc1c(O)cc(-c2ccccc2)cc1OCc1ccc(C(F)(F)F)cc1,IC50,=,17000,nM,CHEMBL899399,Inhibition of PTP1B after 10 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1137434,1,Scientific Literature,Bioorg Med Chem Lett,2007,None
CHEMBL151,0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,Inhibition,=,39.92,%,CHEMBL4364558,Inhibition of human recombinant full length PTP1B expressed in Escherichia coli cells at 10 uM using pNPP as substrate preincubated with enzyme for 5 mins followed by incubation with substrate for 10 mins by spectrophotometry analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4364244,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4649133,0,C#Cc1ccc(NC(=O)C(=O)O)cc1,IC50,>,100000,nM,CHEMBL4626293,Inhibition of PTP1B (unknown origin) expressed in Escherichia coli BL21 using p-nitrophenyl phosphate as substrate measured after 30 mins by UV-vis spectrophotometric method,A,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4622975,1,Scientific Literature,J Med Chem,2020,None
CHEMBL138461,0,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCN(CCc1ccc(OCc3ccccc3)cc1)C2,Ki,=,15000,nM,CHEMBL772648,Inhibition of human recombinant Protein-tyrosine phosphatase 1B.,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1135823,1,Scientific Literature,J Med Chem,2002,None
CHEMBL343587,0,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCS(=O)(=O)C2,Ki,=,6100,nM,CHEMBL770981,Inhibitory effect against recombinant human protein-tyrosine phosphatase 1B (PTP1B),,,,,,,,,,,,,,
CHEMBL138951,0,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCN(Cc1ccccc1)C2,Ki,=,14000,nM,CHEMBL772648,Inhibition of human recombinant Protein-tyrosine phosphatase 1B.,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1135823,1,Scientific Literature,J Med Chem,2002,None
CHEMBL341806,0,O=C(O)C(=O)Nc1ccc2cc[nH]c2c1C(=O)O,Ki,=,18000,nM,CHEMBL770981,Inhibitory effect against recombinant human protein-tyrosine phosphatase 1B (PTP1B),,,,,,,,,,,,,,
CHEMBL1164164,0,CCOC(=O)C1=CC(c2ccc(Br)cc2)C2=C(CC(C)(C)CC2=O)N1,IC50,=,16600,nM,CHEMBL1169051,Inhibition of PTP1B assessed as p-nitrophenolate ion production pretreated for 10 mins measured after 30 mins,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1165941,1,Scientific Literature,Bioorg Med Chem,2010,None
CHEMBL2297011,1,NC(=O)[C@H](Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccccc1,IC50,=,179887.09,nM,CHEMBL3072690,Inhibition of Homo sapiens (human) PTP1B expressed in Escherichia coli using PNPP as substrate,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3045376,1,Scientific Literature,Med Chem Res,2013,None
CHEMBL2297013,0,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)C(N)=O,IC50,=,660693.45,nM,CHEMBL3072690,Inhibition of Homo sapiens (human) PTP1B expressed in Escherichia coli using PNPP as substrate,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3045376,1,Scientific Literature,Med Chem Res,2013,None
CHEMBL2297015,1,NC(=O)[C@H](Cc1ccc(C2=CC(=O)NS2(=O)=O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1ccccc1,IC50,=,2697739.43,nM,CHEMBL3072690,Inhibition of Homo sapiens (human) PTP1B expressed in Escherichia coli using PNPP as substrate,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3045376,1,Scientific Literature,Med Chem Res,2013,None
CHEMBL2297016,1,COc1ccc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(C3=CC(=O)NS3(=O)=O)cc2)C(N)=O)cc1,IC50,=,1599558.03,nM,CHEMBL3072690,Inhibition of Homo sapiens (human) PTP1B expressed in Escherichia coli using PNPP as substrate,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3045376,1,Scientific Literature,Med Chem Res,2013,None
